system_word,player_word,outcome
Persistence,Proof,0
AI Kill Switch,Planetary Defense Shield,0
Laser,Solar Deflection Array,0
Bulldozer,Encryption,1
Boulder,Kevlar Vest,1
Sunshine,Orbital Laser,1
Vacuum,Cataclysm Containment Field,0
Hurricane,Super Glue,0
Explosion,Oil,0
Planetary Defense Shield,War,1
Laser,Hydraulic Jack,1
Terraforming Device,Lightning,0
Oil,Dam,0
Persistence,Innovation,0
Absorption,Planetary Defense Shield,0
Diamond Cage,Confidence,0
Orbital Laser,Nanobot Swarm,0
Nanobot Swarm,Absorption,0
Super Glue,Grizzly,1
Terraforming Device,Orbital Laser,0
Proof,Mutation,1
Encryption,Resilience,1
Molotov Cocktail,Life Raft,1
Tsunami,Disease,0
Love,Explosion,0
Evacuation,Dam,1
Neutralizing Agent,Reforestation,1
Grizzly,Propaganda,0
Orbital Laser,Drill,0
Jackhammer,Absorption,0
Tsunami,Robot,0
Steam,Resilience,0
Grizzly,Confidence,0
Sonic Boom,Super Glue,1
Explosion,Fire Blanket,0
Diamond Cage,Love,0
Earthquake,Super Glue,1
Fire Blanket,Dynamite,0
Fire Extinguisher,Mutation,0
Cataclysm Containment Field,Acid,0
Rainstorm,Kevlar Vest,1
Earthquake,Innovation,1
Seismic Dampener,Time,0
Antimatter Cannon,Grizzly,0
Rainstorm,Bear Trap,0
Flood,Antimatter Cannon,1
Grizzly,Therapy,0
Antimatter Cannon,Water,0
Water,Anti-Virus Nanocloud,0
Drill,Dam,0
Therapy,Propaganda,0
Hydraulic Jack,Diamond Cage,0
AI Kill Switch,Viral Meme,0
Planetary Evacuation Fleet,Boulder,1
Bear Trap,Planetary Evacuation Fleet,0
Steam,Fire Blanket,0
Anti-Virus Nanocloud,Planetary Defense Shield,0
Lightning,Encryption,1
Propaganda,Super Glue,0
Boulder,Reinforced Steel Door,1
Neutralizing Agent,Hydraulic Jack,1
Reinforced Steel Door,Kevlar Vest,0
Singularity Stabilizer,War,0
Boulder,Avalanche,0
Reforestation,Reforestation,0
Rainstorm,Satellite,1
Viral Meme,Innovation,0
Singularity Stabilizer,War,0
Persistence,Nanobot Swarm,1
Sunshine,Propaganda,1
Vacation,Fire Blanket,0
Innovation,Satellite,0
Antimatter Cannon,Jackhammer,0
Explosion,Life Raft,0
Boulder,Satellite,0
Rainstorm,Sandpaper,0
Planetary Defense Shield,Mutation,1
Persistence,Confidence,0
Gust,Mutation,0
Life Raft,Drought,0
Planetary Evacuation Fleet,Dam,0
Satellite,H-bomb,0
Solar Deflection Array,Drought,0
Proof,Nanobot Swarm,1
Boulder,Molotov Cocktail,0
Seismic Dampener,Terraforming Device,0
Drought,Bear Trap,0
Steam,Signal Jammer,0
Tsunami,Vacuum,0
Diamond Cage,Innovation,0
Tsunami,Freeze,0
Molotov Cocktail,Dynamite,0
Lava,Dragon,0
H-bomb,Tsunami,0
Flood,Oil,0
Absorption,Hurricane,0
Sunshine,Dam,0
Seismic Dampener,Earthquake,0
Glacier,Lightning,0
Glacier,Acid,0
Sonic Boom,Neutralizing Agent,1
Diamond Cage,Resilience,1
Vacuum,Drought,1
Bulldozer,Antimatter Cannon,0
Oil,Molotov Cocktail,1
Evacuation,Earthquake,1
Rainstorm,Neutralizing Agent,1
Jackhammer,Fire Extinguisher,0
Laser,Love,0
Drought,Time,0
Signal Jammer,Signal Jammer,0
Evacuation,Nanobot Swarm,1
Time,Disease,0
Grizzly,Jackhammer,1
Bulldozer,Bulldozer,0
Evacuation,Time,0
Vacuum,Proof,0
AI Kill Switch,Proof,0
War,Life Raft,1
Neutralizing Agent,Satellite,0
Disease,Steam,1
Fire,Evacuation,0
Diamond Cage,Sunshine,0
Viral Meme,Dynamite,0
H-bomb,Evacuation,0
Oil,Satellite,1
Fire,Evacuation,0
War,Drought,0
Singularity Stabilizer,Dragon,0
Viral Meme,Disease,1
Lightning,Hurricane,1
Vacation,Bulldozer,0
Lava,Diamond Cage,0
Reforestation,Laser,0
Lava,Bulldozer,1
H-bomb,Life Raft,0
Oil,Laser,0
Fire,Vacation,0
Laser,Dragon,0
Satellite,Sonic Boom,1
Antimatter Cannon,Fire,0
Life Raft,Drill,1
Love,Vacation,0
Drought,Singularity Stabilizer,1
Robot,Satellite,1
Fire Blanket,Fire Extinguisher,0
Flood,Dam,0
Jackhammer,Bulldozer,1
Tsunami,Evacuation,0
Rainstorm,Boulder,0
Antimatter Cannon,Resilience,0
Anti-Virus Nanocloud,Explosion,0
Hurricane,Flood,0
Viral Meme,Mutation,1
Jackhammer,Sonic Boom,1
Avalanche,Drought,0
Planetary Defense Shield,Water,0
Innovation,Seismic Dampener,1
Satellite,Oil,0
Therapy,Lightning,0
Diamond Cage,Avalanche,0
Fire,AI Kill Switch,0
Super Glue,Encryption,1
Satellite,Sonic Boom,0
Jackhammer,Singularity Stabilizer,1
Diamond Cage,AI Kill Switch,0
Encryption,Confidence,1
Signal Jammer,Encryption,1
Seismic Dampener,Hurricane,1
Nanobot Swarm,Explosion,0
Sandpaper,Nanobot Swarm,0
Mutation,Drill,0
Grizzly,War,1
Planetary Evacuation Fleet,Boulder,0
Dynamite,Seismic Dampener,1
Drought,Kevlar Vest,0
Fire Blanket,Fire Blanket,0
Glacier,Vacuum,0
Drought,Flood,0
Evacuation,Dragon,0
Evacuation,Propaganda,1
Life Raft,Rainstorm,0
Fire Blanket,Lava,0
Bear Trap,Absorption,1
Explosion,Seismic Dampener,0
Water,Propaganda,1
AI Kill Switch,Mutation,1
Acid,Oil,0
Super Glue,Sunshine,0
Time,Fire Blanket,0
Cataclysm Containment Field,Evacuation,0
Propaganda,Oil,1
Love,Kevlar Vest,1
Water,Explosion,0
Singularity Stabilizer,Laser,0
H-bomb,Absorption,1
Mutation,Reforestation,1
Fire,Kevlar Vest,0
Cataclysm Containment Field,Love,0
Propaganda,Sandpaper,1
Anti-Virus Nanocloud,Seismic Dampener,0
Vacation,Cataclysm Containment Field,0
Solar Deflection Array,Signal Jammer,1
Steam,Anti-Virus Nanocloud,0
Lightning,Sonic Boom,1
Mutation,Water,0
Dragon,Neutralizing Agent,0
Grizzly,AI Kill Switch,0
Disease,Diamond Cage,0
Acid,Gust,0
Rainstorm,Acid,0
Water,Reality Resynchronizer,1
AI Kill Switch,Dragon,1
Love,Seismic Dampener,0
Robot,Kevlar Vest,1
Dynamite,Dynamite,0
Planetary Defense Shield,Oil,1
Reforestation,Mutation,0
Bear Trap,Avalanche,0
Anti-Virus Nanocloud,Sandpaper,1
Fire,Planetary Defense Shield,1
Planetary Defense Shield,Hydraulic Jack,0
Fire Extinguisher,Grizzly,1
Viral Meme,Steam,1
Anti-Virus Nanocloud,Boulder,1
Disease,Seismic Dampener,0
Encryption,Gust,0
Explosion,H-bomb,1
Life Raft,H-bomb,0
Reforestation,Boulder,0
Reality Resynchronizer,Freeze,1
Fire Blanket,Reforestation,0
Bulldozer,Laser,1
Acid,Flood,0
Fire Extinguisher,Mutation,0
Therapy,Hydraulic Jack,0
Love,Tsunami,0
Nanobot Swarm,Solar Deflection Array,1
Flood,Reinforced Steel Door,0
Grizzly,Drill,1
Acid,Reforestation,0
Molotov Cocktail,Drill,1
Satellite,Viral Meme,0
Hurricane,Absorption,0
Drought,Explosion,0
Reinforced Steel Door,Robot,0
Planetary Defense Shield,Dynamite,1
Diamond Cage,Oil,0
Super Glue,Fire Blanket,0
Evacuation,Dam,1
Flood,Singularity Stabilizer,1
Bulldozer,Oil,1
Robot,Explosion,0
Love,Drought,0
Steam,Diamond Cage,1
Dragon,Glacier,0
Bulldozer,Encryption,0
Earthquake,War,0
Grizzly,Resilience,0
Hurricane,Explosion,0
Gust,Evacuation,0
Fire,Kevlar Vest,0
Lava,Laser,1
Absorption,Earthquake,0
Robot,Innovation,0
Molotov Cocktail,Freeze,1
Reinforced Steel Door,AI Kill Switch,0
Super Glue,Lightning,1
Antimatter Cannon,Seismic Dampener,1
Dynamite,Anti-Virus Nanocloud,1
Vacuum,Time,1
Solar Deflection Array,Reality Resynchronizer,0
Bulldozer,Dragon,0
Seismic Dampener,Singularity Stabilizer,0
Dam,Reality Resynchronizer,0
Lightning,Lightning,0
Water,Kevlar Vest,0
Reality Resynchronizer,Vacation,0
Glacier,Planetary Evacuation Fleet,1
Tsunami,Vacation,0
Dam,Oil,0
Freeze,Signal Jammer,1
Persistence,Steam,1
Antimatter Cannon,Acid,0
Robot,Orbital Laser,0
Tsunami,Planetary Evacuation Fleet,1
Rainstorm,Reality Resynchronizer,0
Proof,Vacuum,1
Resilience,Planetary Defense Shield,1
Propaganda,Evacuation,1
Sonic Boom,Dragon,0
Hurricane,Super Glue,0
Vacuum,Laser,0
Drill,Flood,0
Propaganda,Orbital Laser,0
Satellite,Anti-Virus Nanocloud,0
Propaganda,Lightning,0
AI Kill Switch,Reinforced Steel Door,1
Explosion,Sandpaper,1
Planetary Evacuation Fleet,Hurricane,1
Singularity Stabilizer,Fire Extinguisher,0
Sandpaper,Resilience,1
Neutralizing Agent,Hurricane,0
Grizzly,Absorption,0
Robot,Gust,1
Planetary Evacuation Fleet,Signal Jammer,0
Boulder,H-bomb,0
Super Glue,Resilience,1
Antimatter Cannon,Bulldozer,0
Freeze,Satellite,0
Signal Jammer,H-bomb,0
Tsunami,Signal Jammer,1
Molotov Cocktail,Water,1
Reality Resynchronizer,Rainstorm,1
Bulldozer,Hydraulic Jack,1
Robot,Reforestation,0
Satellite,Tsunami,0
Explosion,Vacuum,0
AI Kill Switch,Innovation,0
Planetary Defense Shield,Cataclysm Containment Field,1
Hydraulic Jack,Flood,0
Encryption,AI Kill Switch,0
Acid,Dam,1
Mutation,Diamond Cage,1
Drought,Hurricane,0
Evacuation,Neutralizing Agent,0
Absorption,Freeze,0
Vacation,Terraforming Device,0
Planetary Evacuation Fleet,Innovation,0
Anti-Virus Nanocloud,Proof,0
Satellite,Super Glue,1
Life Raft,Mutation,0
Seismic Dampener,Bulldozer,0
Hydraulic Jack,Cataclysm Containment Field,0
Freeze,Therapy,1
Signal Jammer,Disease,1
Drought,Kevlar Vest,0
Absorption,Robot,0
Vacuum,Signal Jammer,1
Encryption,Rainstorm,0
H-bomb,Jackhammer,0
Molotov Cocktail,Fire Extinguisher,1
Boulder,Sandpaper,1
Antimatter Cannon,Rainstorm,1
Signal Jammer,Laser,0
Hydraulic Jack,War,0
H-bomb,Reality Resynchronizer,1
Resilience,Tsunami,0
Therapy,Sonic Boom,1
Hurricane,Neutralizing Agent,1
Viral Meme,Water,0
Lightning,Bear Trap,1
Antimatter Cannon,Life Raft,0
Vacation,Anti-Virus Nanocloud,0
Hurricane,Absorption,1
Super Glue,Neutralizing Agent,0
Planetary Defense Shield,Drill,0
Vacuum,Drill,0
Therapy,Sonic Boom,0
Oil,Vacation,0
Sonic Boom,Dynamite,0
Drill,Planetary Evacuation Fleet,0
Gust,Seismic Dampener,0
Orbital Laser,Lightning,0
Singularity Stabilizer,Neutralizing Agent,0
Fire Blanket,Signal Jammer,1
Reality Resynchronizer,Disease,0
Jackhammer,Oil,0
Freeze,Reforestation,0
War,Persistence,1
Hurricane,Glacier,1
Terraforming Device,Kevlar Vest,1
Tsunami,Solar Deflection Array,0
Dynamite,Vacuum,0
Tsunami,Boulder,0
Sonic Boom,Anti-Virus Nanocloud,0
Disease,Therapy,1
H-bomb,Seismic Dampener,1
Bulldozer,Terraforming Device,1
Dynamite,Drill,0
Fire Extinguisher,Super Glue,0
Encryption,Fire Blanket,1
Flood,Time,0
Planetary Evacuation Fleet,Boulder,0
Sunshine,Laser,1
Earthquake,Sandpaper,0
Earthquake,Sonic Boom,0
Nanobot Swarm,Reinforced Steel Door,0
Innovation,Planetary Defense Shield,0
Seismic Dampener,Lava,0
Therapy,Reforestation,0
Lava,Cataclysm Containment Field,0
War,Freeze,0
Cataclysm Containment Field,Steam,1
Orbital Laser,Earthquake,0
Reinforced Steel Door,Lightning,0
Orbital Laser,Bear Trap,0
Robot,Flood,0
Orbital Laser,Hurricane,0
Fire,Tsunami,1
Gust,Steam,0
Fire Blanket,Lava,1
Kevlar Vest,Sandpaper,0
Sandpaper,Lightning,0
Dynamite,Laser,0
Lightning,Drill,0
Propaganda,Neutralizing Agent,0
Oil,Singularity Stabilizer,0
Love,Planetary Defense Shield,1
Fire Extinguisher,Acid,0
Viral Meme,Cataclysm Containment Field,0
Acid,Persistence,0
Orbital Laser,Seismic Dampener,0
Disease,Lava,0
Molotov Cocktail,Disease,0
Encryption,Super Glue,1
Avalanche,Drought,1
Nanobot Swarm,Life Raft,0
Drill,Oil,1
Oil,Proof,0
Fire Extinguisher,Absorption,1
Absorption,Hydraulic Jack,0
Seismic Dampener,Persistence,0
Seismic Dampener,Propaganda,1
Lightning,Disease,0
Lightning,Viral Meme,0
Tsunami,Sandpaper,0
Singularity Stabilizer,Flood,1
Kevlar Vest,Kevlar Vest,0
AI Kill Switch,Orbital Laser,0
Water,Fire Blanket,0
Freeze,Jackhammer,1
Hurricane,Vacuum,0
Fire,Gust,0
Orbital Laser,Lightning,0
Cataclysm Containment Field,H-bomb,0
Singularity Stabilizer,Proof,0
Fire Blanket,Cataclysm Containment Field,1
Gust,Persistence,0
Grizzly,Rainstorm,0
Lightning,Seismic Dampener,0
Sandpaper,Reinforced Steel Door,0
Satellite,Reinforced Steel Door,1
Explosion,Freeze,0
Molotov Cocktail,Lightning,0
Boulder,Rainstorm,0
Flood,Molotov Cocktail,0
Mutation,Seismic Dampener,1
Freeze,Laser,1
Innovation,Avalanche,0
Grizzly,Singularity Stabilizer,0
Cataclysm Containment Field,Proof,0
Fire Extinguisher,Disease,0
Grizzly,Disease,1
Dynamite,Reforestation,0
Kevlar Vest,Flood,1
Bear Trap,Super Glue,0
Satellite,Love,0
Terraforming Device,Reforestation,1
Acid,Robot,0
Flood,AI Kill Switch,0
Diamond Cage,Fire Blanket,0
Evacuation,Resilience,1
Sandpaper,H-bomb,1
Disease,Encryption,0
Love,Proof,1
Confidence,Fire,0
Time,Encryption,1
Super Glue,Water,0
Terraforming Device,Persistence,1
Drought,Sunshine,0
Antimatter Cannon,Robot,1
Therapy,Bulldozer,0
Super Glue,Vacation,0
Dragon,Oil,1
Absorption,Boulder,0
Life Raft,Explosion,1
Time,Molotov Cocktail,1
Grizzly,Mutation,1
Oil,Molotov Cocktail,0
Encryption,Dynamite,0
Reforestation,Sandpaper,0
Lava,Nanobot Swarm,0
Bulldozer,Innovation,0
Mutation,Nanobot Swarm,1
Signal Jammer,Dragon,0
Disease,Robot,1
Life Raft,Vacuum,0
Vacuum,Jackhammer,1
Solar Deflection Array,AI Kill Switch,0
Mutation,Solar Deflection Array,1
Dragon,Avalanche,1
Bulldozer,Seismic Dampener,1
Super Glue,Steam,1
Planetary Defense Shield,Antimatter Cannon,1
Singularity Stabilizer,Explosion,0
Proof,Reality Resynchronizer,0
Freeze,AI Kill Switch,1
Robot,Bulldozer,0
Jackhammer,Terraforming Device,0
Explosion,Grizzly,1
Dragon,Confidence,1
War,Vacation,1
Cataclysm Containment Field,Innovation,0
Disease,Time,0
Evacuation,AI Kill Switch,0
Terraforming Device,Flood,0
Life Raft,Robot,0
Water,Satellite,0
Sandpaper,Hurricane,1
Diamond Cage,Oil,0
Flood,Lava,0
Grizzly,Propaganda,0
Water,Life Raft,1
Lightning,Fire,1
Sonic Boom,Drought,0
Drill,Dynamite,0
Water,Vacation,0
Dragon,Reforestation,0
Drought,Viral Meme,0
Freeze,Steam,0
Super Glue,Singularity Stabilizer,0
Freeze,H-bomb,1
H-bomb,Tsunami,1
Fire Blanket,Drought,0
Grizzly,Super Glue,0
Terraforming Device,Life Raft,0
Avalanche,Flood,0
Cataclysm Containment Field,Dynamite,1
Robot,Seismic Dampener,1
Absorption,Laser,0
Explosion,AI Kill Switch,0
Molotov Cocktail,Water,1
Boulder,Laser,0
Antimatter Cannon,Earthquake,0
Hydraulic Jack,Disease,0
Absorption,Confidence,1
Encryption,Time,0
Time,Reforestation,1
Dam,Steam,0
Oil,Explosion,0
Acid,Innovation,0
Vacuum,Drill,1
Molotov Cocktail,Water,1
Fire Extinguisher,Persistence,0
Nanobot Swarm,Disease,1
Flood,Reforestation,1
Dragon,Drill,0
H-bomb,Rainstorm,0
Rainstorm,Avalanche,0
Singularity Stabilizer,Dynamite,1
Tsunami,AI Kill Switch,1
Drill,Time,0
Hurricane,Disease,1
Disease,Time,1
Satellite,Sandpaper,1
War,Drill,0
Explosion,Planetary Defense Shield,1
Fire Blanket,Earthquake,0
Hurricane,Mutation,0
Jackhammer,Kevlar Vest,0
Robot,Vacation,0
Hydraulic Jack,Gust,0
Fire Blanket,H-bomb,0
Tsunami,Cataclysm Containment Field,0
Disease,Anti-Virus Nanocloud,1
Absorption,Hydraulic Jack,1
Drill,Hydraulic Jack,0
Mutation,Nanobot Swarm,1
Avalanche,Laser,0
Rainstorm,Laser,0
Planetary Defense Shield,Evacuation,1
Cataclysm Containment Field,Disease,1
Fire Blanket,Sunshine,0
Explosion,Singularity Stabilizer,1
Disease,Signal Jammer,1
Earthquake,Fire Blanket,1
Fire Extinguisher,Vacation,0
Signal Jammer,Love,0
Vacuum,Innovation,1
Vacation,Neutralizing Agent,1
Planetary Defense Shield,Dam,0
Steam,Diamond Cage,0
Encryption,Robot,0
Neutralizing Agent,Encryption,1
Dynamite,Earthquake,1
Mutation,Molotov Cocktail,0
Viral Meme,Fire Extinguisher,0
Oil,Bear Trap,1
Hurricane,Oil,1
Dynamite,Diamond Cage,1
Anti-Virus Nanocloud,Mutation,0
Reality Resynchronizer,Sunshine,0
Explosion,Life Raft,0
Explosion,Hurricane,1
Terraforming Device,Glacier,0
H-bomb,Molotov Cocktail,0
Planetary Defense Shield,Rainstorm,1
Anti-Virus Nanocloud,Explosion,1
Neutralizing Agent,Bulldozer,0
Anti-Virus Nanocloud,Time,0
Hurricane,Avalanche,1
Antimatter Cannon,Fire Blanket,1
Mutation,Lightning,0
Persistence,Planetary Evacuation Fleet,0
Drought,Gust,0
Confidence,Laser,0
Time,Vacation,1
Vacation,Propaganda,0
Absorption,Glacier,0
AI Kill Switch,Super Glue,0
War,Flood,0
Earthquake,Steam,1
Avalanche,Persistence,0
Laser,Hydraulic Jack,1
Vacuum,Dynamite,1
Sonic Boom,AI Kill Switch,0
Drill,Acid,1
Hydraulic Jack,Oil,1
Bulldozer,Sunshine,1
Rainstorm,Singularity Stabilizer,1
Vacation,Dragon,0
Planetary Evacuation Fleet,Cataclysm Containment Field,1
Bear Trap,Neutralizing Agent,1
Neutralizing Agent,Time,1
Reality Resynchronizer,Dragon,0
Mutation,Lava,0
Super Glue,Neutralizing Agent,0
Therapy,Nanobot Swarm,0
Neutralizing Agent,Propaganda,0
Freeze,Satellite,0
Encryption,Confidence,0
Fire Blanket,Mutation,0
Grizzly,Fire Extinguisher,0
Hydraulic Jack,Tsunami,0
Orbital Laser,Encryption,0
Molotov Cocktail,Fire,1
Jackhammer,Confidence,0
Cataclysm Containment Field,Boulder,0
Antimatter Cannon,Neutralizing Agent,1
Hydraulic Jack,Cataclysm Containment Field,0
Dragon,Gust,0
Antimatter Cannon,Vacation,1
Therapy,Seismic Dampener,0
Drill,Acid,1
Sonic Boom,Love,0
Singularity Stabilizer,Therapy,1
Propaganda,Mutation,1
Fire Blanket,Dragon,0
Propaganda,Sandpaper,1
Fire Extinguisher,Water,0
Drought,Lightning,0
Dragon,Antimatter Cannon,1
Laser,Jackhammer,1
Terraforming Device,Reforestation,0
Nanobot Swarm,Avalanche,1
Reinforced Steel Door,Bear Trap,0
Love,Proof,0
Planetary Evacuation Fleet,Sunshine,0
Absorption,Solar Deflection Array,1
AI Kill Switch,Boulder,0
Fire Blanket,Robot,0
Therapy,Rainstorm,1
Resilience,Satellite,1
Satellite,Steam,0
Jackhammer,Glacier,1
Drill,Antimatter Cannon,0
Anti-Virus Nanocloud,Disease,0
Seismic Dampener,Drought,1
Time,Acid,0
Freeze,Mutation,1
AI Kill Switch,Seismic Dampener,0
Absorption,Satellite,0
Jackhammer,Steam,0
Acid,Hurricane,0
Propaganda,Absorption,0
Molotov Cocktail,Evacuation,1
Fire,Persistence,1
Oil,Cataclysm Containment Field,0
Absorption,Bulldozer,0
Reforestation,Rainstorm,0
Tsunami,Earthquake,0
Anti-Virus Nanocloud,Resilience,0
Love,Therapy,0
Seismic Dampener,Fire,0
Gust,Steam,1
Boulder,H-bomb,0
Gust,Planetary Evacuation Fleet,0
Hurricane,Vacuum,1
Robot,Bulldozer,0
Earthquake,Tsunami,0
Propaganda,Fire Blanket,0
Planetary Defense Shield,Planetary Defense Shield,0
Anti-Virus Nanocloud,Sonic Boom,1
Dragon,Evacuation,0
Nanobot Swarm,Diamond Cage,0
Acid,Persistence,0
Grizzly,Life Raft,1
Confidence,Diamond Cage,1
Hurricane,Laser,1
Vacuum,Reinforced Steel Door,0
Steam,Mutation,1
Propaganda,Rainstorm,0
Reforestation,Drought,1
H-bomb,Confidence,1
Bear Trap,Kevlar Vest,0
Earthquake,Solar Deflection Array,1
H-bomb,Explosion,1
Solar Deflection Array,Seismic Dampener,1
Planetary Defense Shield,Super Glue,0
Drought,Viral Meme,1
Dam,Seismic Dampener,0
Reinforced Steel Door,Encryption,0
Encryption,Boulder,1
Cataclysm Containment Field,Life Raft,0
Glacier,Reforestation,0
Reinforced Steel Door,Therapy,0
Steam,Therapy,0
Dragon,Diamond Cage,0
Molotov Cocktail,Robot,1
Seismic Dampener,Water,0
H-bomb,Fire Extinguisher,1
Seismic Dampener,Proof,1
Absorption,Hydraulic Jack,0
Reinforced Steel Door,Proof,0
Vacation,Bulldozer,0
Dragon,Resilience,1
Kevlar Vest,Sonic Boom,1
Neutralizing Agent,Hydraulic Jack,0
Jackhammer,Reality Resynchronizer,0
Signal Jammer,Lightning,0
Tsunami,Robot,1
Gust,Absorption,1
Jackhammer,H-bomb,0
Singularity Stabilizer,Dam,0
Evacuation,Robot,0
Diamond Cage,Encryption,0
Diamond Cage,Oil,0
Propaganda,Solar Deflection Array,0
AI Kill Switch,Encryption,0
Therapy,Reality Resynchronizer,0
Planetary Evacuation Fleet,Avalanche,0
Bulldozer,Boulder,0
Dragon,Planetary Evacuation Fleet,0
Super Glue,Reality Resynchronizer,0
Planetary Evacuation Fleet,Persistence,0
Drought,Laser,0
Hurricane,Planetary Evacuation Fleet,0
Boulder,Glacier,0
Gust,Flood,0
Boulder,Reforestation,0
Satellite,Grizzly,0
Reforestation,Signal Jammer,0
Vacuum,Dynamite,0
Propaganda,Resilience,0
Resilience,Glacier,1
Therapy,Time,0
Lava,Sandpaper,0
Mutation,Love,1
Singularity Stabilizer,Love,0
Dam,Love,0
Rainstorm,War,0
Molotov Cocktail,Reinforced Steel Door,0
Boulder,Disease,0
Drill,Drought,0
Drought,Reinforced Steel Door,1
Super Glue,Avalanche,0
Lava,Vacation,0
H-bomb,Gust,0
Vacuum,Satellite,1
Terraforming Device,Solar Deflection Array,0
Explosion,Boulder,0
Sunshine,AI Kill Switch,0
Reforestation,Drill,1
Cataclysm Containment Field,Jackhammer,0
Bear Trap,AI Kill Switch,1
Earthquake,Sunshine,0
Disease,Sonic Boom,1
Time,Water,1
AI Kill Switch,Singularity Stabilizer,1
Evacuation,Explosion,0
Fire Extinguisher,Hydraulic Jack,1
Reforestation,Bear Trap,0
Neutralizing Agent,Mutation,0
Resilience,Gust,0
Dam,Hurricane,1
Kevlar Vest,Propaganda,0
Persistence,Persistence,0
Lava,Fire Blanket,0
Reality Resynchronizer,Drill,0
Absorption,Tsunami,0
Persistence,Therapy,1
Absorption,Sonic Boom,0
Water,AI Kill Switch,0
Reality Resynchronizer,Avalanche,0
Flood,Anti-Virus Nanocloud,0
Drill,Therapy,0
Cataclysm Containment Field,Time,0
Lightning,Time,1
Avalanche,Solar Deflection Array,1
Anti-Virus Nanocloud,Rainstorm,0
Orbital Laser,AI Kill Switch,0
Gust,Persistence,0
Lightning,Sonic Boom,0
Drought,Viral Meme,1
Bulldozer,Evacuation,1
Cataclysm Containment Field,Viral Meme,0
Gust,Disease,0
Orbital Laser,Signal Jammer,0
Reinforced Steel Door,Explosion,0
Life Raft,Earthquake,0
Super Glue,Kevlar Vest,0
Fire Extinguisher,Persistence,0
Absorption,Robot,1
Tsunami,Love,1
Persistence,Water,1
Love,Oil,1
Time,Tsunami,1
Neutralizing Agent,Kevlar Vest,0
Boulder,Explosion,1
Propaganda,Resilience,0
Flood,Sonic Boom,1
Absorption,AI Kill Switch,1
Viral Meme,Lightning,0
Jackhammer,Seismic Dampener,0
Confidence,Time,1
Love,Vacuum,1
Solar Deflection Array,Glacier,0
Disease,Water,1
Anti-Virus Nanocloud,Earthquake,0
Boulder,Mutation,0
Steam,War,0
Earthquake,Hydraulic Jack,0
Planetary Defense Shield,Mutation,1
Molotov Cocktail,Acid,0
Singularity Stabilizer,Dam,0
Drill,Therapy,1
Signal Jammer,Grizzly,0
Vacation,Encryption,1
Tsunami,Super Glue,1
Proof,Nanobot Swarm,0
Innovation,Solar Deflection Array,0
Super Glue,Bulldozer,0
Solar Deflection Array,Super Glue,0
Hydraulic Jack,Freeze,0
Vacuum,Vacuum,0
Vacuum,Grizzly,1
Steam,Evacuation,0
Oil,Proof,0
Vacation,Disease,1
Dynamite,Dam,1
Fire Blanket,Drought,1
Dynamite,Sonic Boom,1
Acid,Nanobot Swarm,0
Innovation,Explosion,0
Signal Jammer,Super Glue,1
Persistence,Reforestation,0
Bear Trap,Life Raft,1
Grizzly,Reforestation,0
Vacation,Reforestation,0
Hurricane,Molotov Cocktail,0
Life Raft,Hydraulic Jack,1
Reforestation,Planetary Defense Shield,1
Dynamite,Neutralizing Agent,0
Reality Resynchronizer,Sunshine,0
Acid,Molotov Cocktail,0
Fire Blanket,Planetary Evacuation Fleet,0
Dam,Encryption,1
Proof,Reality Resynchronizer,0
Bear Trap,Reinforced Steel Door,0
Vacuum,Steam,0
Dynamite,Propaganda,0
Life Raft,Tsunami,0
Gust,Diamond Cage,1
Drill,Bear Trap,0
Vacuum,Signal Jammer,1
Innovation,Evacuation,0
Laser,Fire,1
Signal Jammer,Confidence,1
Antimatter Cannon,Rainstorm,0
Grizzly,Orbital Laser,1
Vacation,Drill,1
Reality Resynchronizer,Planetary Evacuation Fleet,0
Grizzly,Planetary Evacuation Fleet,1
Tsunami,Resilience,0
Sandpaper,Nanobot Swarm,0
Reinforced Steel Door,Viral Meme,0
Reinforced Steel Door,Sonic Boom,0
Disease,Dragon,1
Solar Deflection Array,Reinforced Steel Door,1
Drill,Signal Jammer,1
Reinforced Steel Door,Water,1
Time,Drill,1
Reality Resynchronizer,Anti-Virus Nanocloud,0
Bulldozer,Grizzly,0
Innovation,Bulldozer,1
Life Raft,Rainstorm,1
Innovation,Time,0
Planetary Defense Shield,Reforestation,0
Mutation,Hurricane,0
